Mary,572942
Betty,300369
Barbara,296392
Shirley,229355
Patricia,220573
Dorothy,210393
Joan,173425
Margaret,157361
Nancy,142479
Helen,140412
Carol,117728
Joyce,115503
Doris,110646
Ruth,109196
Virginia,103077
Marilyn,98529
Elizabeth,96470
Jean,94177
Frances,92115
Beverly,80839
Lois,80711
Alice,78967
Donna,78840
Martha,77692
Dolores,77126
Janet,76027
Phyllis,73797
Norma,72872
Carolyn,69520
Evelyn,69354
Gloria,68581
Anna,66587
Marie,65794
Ann,64055
Mildred,61731
Rose,59097
Peggy,56266
Geraldine,50037
Catherine,50021
Judith,49901
Louise,49858
Janice,49344
Marjorie,49212
Annie,48943
Ruby,47645
Eleanor,46375
Jane,45811
Sandra,45398
Irene,44445
Wanda,43075
Elaine,41106
June,40745
Joanne,40576
Rita,38735
Florence,37936
Delores,37597
Lillian,37393
Marlene,37355
Edna,36968
Sarah,36509
Patsy,36467
Lorraine,36328
Thelma,36248
Josephine,36050
Juanita,35914
Bonnie,35802
Arlene,34791
Gladys,34761
Joann,34695
Sally,34676
Charlotte,34643
Kathleen,34551
Audrey,34002
Pauline,33681
Wilma,33187
Sylvia,33004
Theresa,32783
Jacqueline,32110
Clara,31658
Ethel,31582
Loretta,31533
Grace,31356
Sharon,31087
Edith,31045
Lucille,30841
Emma,30021
Bernice,29902
Marion,29565
Linda,29362
Jo,28652
Anne,28617
Hazel,28559
Roberta,27729
Carole,26765
Darlene,25956
Esther,25788
Katherine,25190
Ellen,25136
Laura,25091
Julia,24936
Rosemary,24854
Jeanette,24751
Marian,23905
Willie,23869
Beatrice,23713
Margie,23337
Billie,23294
Vivian,22930
Eva,22794
Kathryn,22582
Elsie,22342
Judy,22313
Eileen,22257
Anita,22222
Diane,22197
Bertha,21229
Susan,21031
Maria,20634
Maxine,20473
Ida,20232
Yvonne,20224
Ella,19963
Lillie,19925
Constance,19894
Sue,19503
Bobbie,19480
Georgia,19012
Jeanne,18755
Christine,18486
Sara,18261
Alma,18249
Bessie,18036
Agnes,18030
Vera,18022
Nellie,17701
Kay,17298
Jessie,17248
Karen,16697
Lucy,16413
Mattie,16295
Gertrude,16136
Rosa,16045
Minnie,15870
Gail,15853
Connie,15655
Geneva,14276
Viola,14256
Velma,14250
Marcia,14244
Leona,14173
Myrtle,14133
Violet,13863
Rosalie,13711
Harriet,13689
Annette,13531
Naomi,13499
Charlene,13471
Pearl,13294
Joy,13185
Mae,12858
Suzanne,12759
Claire,12638
Rebecca,12611
Faye,12553
Carrie,12525
Pat,12462
Dora,12386
Rachel,12268
Rosie,12060
Emily,11918
Eunice,11600
Maureen,11460
Alberta,11345
Cora,11251
Stella,11201
Lula,11079
Sheila,10958
Caroline,10844
Glenda,10591
Verna,10582
Lena,10535
Lola,10389
Myrna,10235
Hattie,10229
Rosemarie,10129
Ramona,10118
Gwendolyn,10108
Jeannette,9797
Erma,9699
Genevieve,9689
Cynthia,9664
Nina,9663
Patty,9625
Fannie,9550
Diana,9501
Jennie,9488
Hilda,9453
Marguerite,9328
Johnnie,9064
Daisy,9062
