John,376323,Mary,478642
William,303022,Helen,248155
James,275079,Dorothy,207476
Robert,239189,Margaret,189232
Joseph,179302,Ruth,173678
George,176611,Mildred,123999
Charles,173536,Anna,118998
Edward,125720,Elizabeth,116811
Frank,116019,Frances,105600
Thomas,91619,Virginia,94322
Walter,89146,Marie,92086
Harold,79721,Evelyn,91491
Henry,79669,Alice,85866
Paul,78217,Florence,81464
Richard,74603,Lillian,75914
Raymond,71820,Rose,74690
Albert,68207,Irene,68968
Arthur,67478,Louise,67972
Harry,65873,Edna,66896
Donald,57005,Catherine,65822
Ralph,52526,Gladys,65813
Louis,50600,Ethel,63663
Jack,49528,Josephine,61356
Clarence,49196,Ruby,60307
Carl,48455,Martha,59509
Willie,47690,Grace,57972
Howard,46599,Hazel,57068
Fred,44346,Thelma,57010
David,43856,Lucille,56146
Kenneth,43249,Edith,56058
Francis,41053,Eleanor,54162
Roy,40339,Doris,53250
Earl,40274,Annie,52300
Joe,38250,Pauline,50076
Ernest,37134,Gertrude,49566
Lawrence,36354,Esther,49212
Stanley,35909,Betty,44894
Anthony,35627,Beatrice,44515
Eugene,35160,Marjorie,44450
Samuel,34168,Clara,44346
Herbert,33860,Emma,41819
Alfred,32635,Bernice,40346
Leonard,31878,Bertha,40120
Michael,30862,Ann,39507
Elmer,28599,Jean,39283
Andrew,28152,Elsie,39274
Leo,26656,Julia,39257
Bernard,25628,Agnes,39256
Norman,25033,Lois,38181
Peter,24936,Sarah,38120
Russell,24843,Marion,37974
Daniel,23980,Katherine,36884
Edwin,23697,Eva,34909
Frederick,23543,Ida,34792
Chester,23500,Bessie,33859
Herman,22597,Pearl,33834
Lloyd,21742,Anne,33478
Melvin,21739,Viola,33077
Lester,21509,Myrtle,32432
Floyd,21472,Nellie,30879
Leroy,21276,Mabel,30783
Theodore,21106,Laura,30550
Clifford,20886,Kathryn,29236
Clyde,19865,Stella,28526
Charlie,19834,Vera,28289
Sam,18544,Willie,28177
Woodrow,18355,Jessie,27835
Vincent,18285,Jane,27740
Philip,18166,Alma,27515
Marvin,17821,Minnie,27486
Ray,17792,Sylvia,25655
Lewis,17788,Ella,24912
Milton,17521,Lillie,24651
Benjamin,17310,Rita,23851
Victor,17157,Leona,23825
Vernon,16967,Barbara,23705
Gerald,16522,Vivian,23633
Jesse,16293,Lena,23624
Martin,16097,Violet,23157
Cecil,15986,Lucy,23116
Alvin,15499,Jennie,23068
Lee,15381,Genevieve,22830
Willard,15364,Marguerite,22659
Leon,15280,Charlotte,22550
Oscar,14869,Mattie,22243
Glenn,14304,Marian,22159
Edgar,14080,Blanche,21977
Gordon,13641,Mae,21530
Stephen,13502,Ellen,21500
Harvey,13304,Wilma,21383
Sidney,12794,Juanita,20878
Claude,12792,Opal,20386
Everett,12748,June,19244
Arnold,12586,Geraldine,18990
Morris,12484,Beulah,18874
Wilbur,12411,Velma,18630
Warren,12013,Theresa,18348
Wayne,11572,Carrie,18067
Allen,11493,Phyllis,17885
Homer,11470,Maxine,17800
Maurice,11429,Nancy,17285
Alexander,11352,Emily,17070
Max,10859,Georgia,16672
Virgil,10858,Fannie,16632
Gilbert,10791,Kathleen,16592
Irving,10737,Hattie,16418
Leslie,10630,Inez,16342
Eddie,10507,Sophie,16179
Johnnie,10426,Rosa,15976
Nicholas,10233,Lorraine,15729
Hugh,10200,Hilda,15674
Julius,10193,Harriet,15598
Jessie,10170,Norma,15502
Marion,10156,Eunice,15474
Luther,9762,Sara,15409
Steve,9638,Cora,15317
Hubert,9600,Ada,15234
Ben,9539,Geneva,15044
Curtis,8911,Alberta,14575
Roland,8799,Loretta,14570
Jacob,8684,Mamie,14550
Wallace,8681,Christine,14094
Oliver,8657,Dora,14012
Glen,8544,Lula,13930
Horace,8489,Estelle,13807
Roger,8409,Verna,13214
Manuel,8371,Audrey,13139
Dale,8218,Madeline,13042
Franklin,8005,Shirley,12743
Mike,7942,Eileen,12706
Orville,7901,Daisy,12474
Alex,7871,Sadie,12388
Tom,7622,Olive,12355
Wesley,7603,Naomi,12029
Tony,7495,Lola,11765
Edmund,7422,Flora,11761
Jerome,7405,Lucile,11738
Willis,7339,Olga,11733
Nathan,7132,Mable,11718
Otis,6963,Muriel,11701
Archie,6933,Susie,11562
Douglas,6909,Maggie,11485
Rudolph,6858,Maria,11330
Earnest,6857,Jeanette,11134
Wilson,6835,Nora,11062
Emil,6701,Miriam,11047
Guy,6624,Erma,10954
Bill,6599,Dolores,10781
Jerry,6486,Victoria,10766
Matthew,6228,Wanda,10735
Patrick,6122,Janet,10713
Ira,6115,Lottie,10651
Clifton,6104,Caroline,10589
Angelo,6047,Rachel,10481
Abraham,6040,Irma,10461
Salvatore,5977,Henrietta,10400
Jose,5899,Roberta,10370
Jim,5764,Winifred,10255
Jimmie,5735,Eula,9851
Calvin,5712,Patricia,9707
Don,5683,Rosie,9565
Lyle,5656,Anita,9555
Bennie,5647,Rebecca,9474
Clayton,5641,Della,9450
Marshall,5585,Nettie,9332
Bruce,5577,Sally,9301
Otto,5552,Fern,9250
Sylvester,5420,Lydia,9025
Ronald,5303,Adeline,8985
Clinton,5302,Carolyn,8940
Wilbert,5274,Amelia,8832
Irvin,5259,Nina,8680
Delbert,5257,Jeanne,8647
Phillip,5135,Elaine,8576
Ervin,5011,Goldie,8563
Elbert,4990,Katie,8419
Wilfred,4976,Bonnie,8335
Isaac,4952,Antoinette,8217
Ivan,4932,May,8096
Felix,4928,Marcella,8080
Rufus,4901,Lorene,8034
August,4869,Essie,7999
Forrest,4860,Arlene,7781
Nathaniel,4795,Ollie,7759
Dan,4737,Dorothea,7750
Nelson,4731,Jeannette,7719
Karl,4694,Veronica,7693
Nick,4683,Effie,7683
Julian,4651,Isabel,7668
Merle,4645,Freda,7453
Aaron,4570,Regina,7389
Lonnie,4536,Sallie,7378
Adolph,4523,Cleo,7369
Adam,4480,Ora,7259
Jay,4455,Isabelle,7255
Ellis,4433,Rosemary,7079
Alton,4417,Addie,7077
Leland,4381,Eloise,7069
Pete,4352,Joan,7023
Bert,4327,Lela,7007
