John,84593
William,69320
James,62170
George,43589
Charles,36185
Robert,35849
Joseph,35173
Frank,29046
Edward,24515
Thomas,21785
Henry,21773
Walter,19997
Harry,17906
Willie,17746
Arthur,15408
Albert,15318
Clarence,13573
Fred,13076
Harold,12796
Paul,12637
Raymond,11651
Richard,10676
Roy,10632
Joe,10466
Louis,10373
Carl,9865
Ralph,9300
Earl,9251
Jack,9222
Ernest,8657
David,8622
Samuel,8149
Howard,8014
Charlie,7928
Francis,7021
Herbert,6957
Lawrence,6847
Theodore,6490
Alfred,6356
Andrew,6280
Elmer,6161
Sam,6161
Eugene,5909
Leo,5629
Michael,5221
Lee,5158
Herman,5065
Anthony,5043
Daniel,5036
Leonard,5022
Floyd,4968
Donald,4633
Kenneth,4579
Jesse,4559
Russell,4552
Clyde,4524
Oscar,4517
Peter,4376
Lester,4361
Leroy,4300
Ray,4257
Stanley,4156
Clifford,4055
Lewis,4042
Benjamin,4009
Edwin,3961
Frederick,3900
Chester,3788
Claude,3704
Eddie,3695
Cecil,3610
Lloyd,3507
Jessie,3378
Martin,3346
Bernard,3296
Tom,3293
Will,3246
Norman,3178
Edgar,3154
Harvey,3104
Ben,3028
Homer,2915
Luther,2866
Leon,2859
Melvin,2840
Philip,2817
Johnnie,2781
Jim,2718
Milton,2695
Everett,2597
Allen,2558
Leslie,2531
Alvin,2484
Victor,2447
Marvin,2324
Stephen,2247
Alexander,2231
Jacob,2191
Hugh,2176
Patrick,2141
Virgil,2134
Horace,2125
Glenn,2122
Oliver,2088
Morris,2059
Vernon,2053
Archie,2048
Julius,2038
Gerald,2014
Maurice,1981
Sidney,1981
Marion,1967
Otis,1966
Vincent,1954
Guy,1913
Earnest,1907
Wilbur,1839
Gilbert,1822
Willard,1821
Ed,1814
Roosevelt,1790
Hubert,1771
Manuel,1751
Warren,1748
Otto,1746
Alex,1745
Ira,1714
Wesley,1693
Curtis,1683
Wallace,1654
Lonnie,1645
Gordon,1642
Isaac,1638
Jerry,1636
Charley,1633
Jose,1627
Nathan,1616
Max,1567
Mack,1562
Rufus,1552
Arnold,1546
Irving,1524
Percy,1517
Bill,1513
Dan,1500
Willis,1468
Bennie,1439
Jimmie,1372
Orville,1365
Sylvester,1343
Rudolph,1339
Glen,1337
Nicholas,1334
Dewey,1320
Emil,1319
Roland,1316
Steve,1307
Calvin,1291
Mike,1281
Johnie,1276
Bert,1253
August,1245
Clifton,1197
Franklin,1196
Matthew,1189
Emmett,1187
Phillip,1161
Wayne,1158
Edmund,1151
Abraham,1145
Nathaniel,1143
Marshall,1135
Dave,1133
Elbert,1131
Clinton,1122
Felix,1108
Alton,1102
Ellis,1100
Nelson,1064
Amos,1062
Clayton,1057
Aaron,1049
Perry,1047
Adam,1021
Tony,1020
Irvin,1007
Jake,989
Dennis,988
Jerome,972
Mark,972
Cornelius,956
Ollie,952
Douglas,950
Pete,949
Ted,942
Adolph,941
Roger,928
Jay,926
Roscoe,916
Juan,912
